pathname,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,target
karabin/IMG_20201111_220151.jpg,5.0,29.0,5.0,15.0,8.0,26.0,6.0,5.0,2.0,6.0,16.0,20.0,28.0,11.0,3.0,2.0,7.0,12.0,2.0,4.0,4.0,47.0,5.0,10.0,2.0,9.0,7.0,26.0,8.0,2.0,6.0,14.0,12.0,10.0,16.0,5.0,5.0,35.0,57.0,8.0,karabin
karabin/(24).jpg,23.0,10.0,9.0,8.0,9.0,2.0,15.0,8.0,15.0,29.0,16.0,7.0,5.0,7.0,22.0,16.0,8.0,17.0,9.0,6.0,6.0,7.0,12.0,0.0,5.0,3.0,19.0,15.0,4.0,14.0,1.0,3.0,60.0,21.0,19.0,7.0,46.0,2.0,6.0,9.0,karabin
karabin/(52).jpg,17.0,2.0,7.0,9.0,6.0,8.0,8.0,6.0,21.0,5.0,9.0,10.0,8.0,28.0,22.0,3.0,18.0,21.0,14.0,11.0,14.0,31.0,9.0,22.0,7.0,14.0,17.0,7.0,5.0,13.0,17.0,16.0,1.0,9.0,19.0,4.0,4.0,22.0,21.0,15.0,karabin
karabin/(6).jpg,13.0,7.0,7.0,4.0,6.0,65.0,4.0,7.0,2.0,7.0,6.0,25.0,8.0,12.0,2.0,26.0,5.0,9.0,6.0,5.0,6.0,14.0,6.0,14.0,2.0,47.0,14.0,10.0,9.0,9.0,3.0,35.0,42.0,9.0,9.0,6.0,13.0,8.0,9.0,9.0,karabin
karabin/(72).jpg,3.0,8.0,3.0,23.0,14.0,117.0,3.0,2.0,0.0,2.0,8.0,53.0,9.0,0.0,3.0,0.0,1.0,2.0,5.0,5.0,1.0,2.0,2.0,1.0,3.0,59.0,0.0,10.0,13.0,2.0,0.0,43.0,50.0,1.0,27.0,11.0,8.0,0.0,3.0,3.0,karabin
karabin/(55).jpg,2.0,15.0,2.0,9.0,6.0,54.0,9.0,9.0,0.0,1.0,4.0,30.0,5.0,1.0,6.0,3.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,2.0,3.0,38.0,0.0,3.0,4.0,1.0,10.0,37.0,110.0,3.0,68.0,2.0,23.0,6.0,2.0,15.0,karabin
karabin/(26).jpg,1.0,1.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,5.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,karabin
karabin/(7).jpg,2.0,4.0,3.0,3.0,2.0,59.0,1.0,34.0,12.0,5.0,4.0,36.0,4.0,3.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,9.0,32.0,1.0,6.0,7.0,3.0,61.0,54.0,36.0,1.0,51.0,2.0,24.0,5.0,4.0,5.0,karabin
karabin/(86).jpg,14.0,4.0,26.0,9.0,4.0,5.0,0.0,15.0,5.0,1.0,7.0,8.0,4.0,45.0,4.0,1.0,3.0,19.0,12.0,5.0,5.0,97.0,4.0,23.0,8.0,8.0,1.0,4.0,3.0,6.0,21.0,8.0,2.0,7.0,16.0,3.0,7.0,34.0,44.0,8.0,karabin
karabin/IMG_20201111_220149.jpg,5.0,37.0,7.0,11.0,12.0,35.0,7.0,0.0,3.0,4.0,13.0,18.0,33.0,20.0,0.0,3.0,3.0,5.0,6.0,4.0,6.0,23.0,4.0,16.0,4.0,4.0,1.0,26.0,15.0,4.0,5.0,24.0,38.0,2.0,24.0,11.0,31.0,11.0,18.0,8.0,karabin
karabin/(31).jpg,2.0,11.0,1.0,16.0,22.0,59.0,3.0,3.0,0.0,4.0,6.0,9.0,11.0,0.0,3.0,3.0,5.0,1.0,1.0,1.0,4.0,0.0,5.0,1.0,4.0,47.0,8.0,7.0,6.0,4.0,4.0,9.0,45.0,3.0,30.0,5.0,15.0,0.0,0.0,6.0,karabin
karabin/(91).jpg,1.0,1.0,0.0,1.0,0.0,43.0,1.0,10.0,0.0,0.0,1.0,13.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,48.0,65.0,0.0,1.0,9.0,0.0,57.0,76.0,23.0,1.0,43.0,2.0,16.0,17.0,59.0,1.0,karabin
karabin/(46).jpg,0.0,11.0,4.0,23.0,12.0,127.0,6.0,2.0,0.0,5.0,16.0,30.0,44.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,9.0,1.0,4.0,2.0,2.0,17.0,0.0,11.0,14.0,3.0,0.0,54.0,44.0,2.0,29.0,5.0,4.0,1.0,1.0,7.0,karabin
karabin/(94).jpg,12.0,20.0,3.0,0.0,1.0,13.0,9.0,13.0,2.0,0.0,7.0,12.0,4.0,19.0,0.0,0.0,0.0,7.0,5.0,4.0,2.0,40.0,2.0,36.0,14.0,5.0,2.0,1.0,0.0,3.0,36.0,28.0,2.0,4.0,17.0,0.0,30.0,70.0,62.0,15.0,karabin
karabin/(54).jpg,3.0,4.0,9.0,3.0,3.0,5.0,14.0,13.0,3.0,0.0,13.0,15.0,11.0,5.0,9.0,12.0,2.0,4.0,1.0,4.0,18.0,11.0,7.0,4.0,6.0,7.0,1.0,7.0,7.0,1.0,82.0,33.0,69.0,8.0,24.0,3.0,42.0,11.0,19.0,7.0,karabin
karabin/(9).jpg,5.0,4.0,6.0,6.0,12.0,87.0,6.0,1.0,7.0,10.0,7.0,19.0,8.0,7.0,9.0,16.0,3.0,3.0,4.0,2.0,8.0,2.0,7.0,5.0,3.0,78.0,12.0,6.0,10.0,6.0,0.0,31.0,23.0,6.0,46.0,4.0,2.0,3.0,3.0,23.0,karabin
karabin/(13).jpg,8.0,5.0,8.0,8.0,26.0,37.0,2.0,7.0,7.0,12.0,13.0,20.0,32.0,8.0,12.0,12.0,10.0,7.0,8.0,6.0,2.0,1.0,14.0,5.0,11.0,29.0,26.0,19.0,4.0,7.0,5.0,42.0,5.0,10.0,28.0,23.0,8.0,2.0,8.0,3.0,karabin
karabin/IMG_20201111_220150.jpg,7.0,67.0,4.0,17.0,5.0,21.0,7.0,1.0,3.0,2.0,25.0,10.0,45.0,11.0,1.0,0.0,1.0,11.0,10.0,8.0,13.0,9.0,4.0,11.0,3.0,1.0,0.0,24.0,14.0,6.0,10.0,20.0,33.0,7.0,28.0,4.0,37.0,8.0,3.0,9.0,karabin
karabin/(50).jpg,20.0,8.0,4.0,13.0,5.0,6.0,7.0,12.0,18.0,6.0,11.0,13.0,12.0,18.0,17.0,10.0,17.0,13.0,16.0,14.0,11.0,19.0,9.0,14.0,9.0,4.0,34.0,11.0,5.0,12.0,23.0,6.0,3.0,14.0,9.0,4.0,8.0,24.0,24.0,17.0,karabin
karabin/(41).jpg,2.0,5.0,5.0,18.0,18.0,22.0,10.0,11.0,9.0,7.0,8.0,6.0,15.0,2.0,13.0,46.0,10.0,3.0,4.0,8.0,1.0,9.0,11.0,9.0,21.0,32.0,68.0,20.0,16.0,6.0,6.0,8.0,1.0,8.0,18.0,5.0,9.0,13.0,7.0,10.0,karabin
karabin/(59).jpg,9.0,21.0,8.0,11.0,6.0,49.0,5.0,6.0,4.0,0.0,16.0,36.0,14.0,1.0,5.0,9.0,4.0,6.0,8.0,3.0,3.0,3.0,4.0,1.0,6.0,26.0,6.0,7.0,10.0,4.0,1.0,29.0,94.0,4.0,39.0,3.0,33.0,1.0,1.0,5.0,karabin
karabin/(78).jpg,7.0,13.0,2.0,7.0,15.0,22.0,3.0,7.0,11.0,10.0,5.0,62.0,3.0,2.0,33.0,1.0,11.0,0.0,3.0,3.0,4.0,13.0,3.0,3.0,1.0,11.0,7.0,7.0,11.0,4.0,1.0,35.0,107.0,2.0,12.0,4.0,25.0,6.0,20.0,4.0,karabin
karabin/(61).jpg,18.0,11.0,16.0,15.0,11.0,11.0,9.0,18.0,17.0,8.0,10.0,18.0,11.0,12.0,9.0,4.0,4.0,11.0,6.0,7.0,17.0,26.0,14.0,15.0,12.0,5.0,11.0,4.0,8.0,11.0,18.0,10.0,6.0,11.0,13.0,5.0,9.0,35.0,28.0,16.0,karabin
karabin/(49).jpg,23.0,13.0,8.0,37.0,14.0,11.0,12.0,11.0,12.0,11.0,14.0,10.0,18.0,5.0,45.0,4.0,14.0,17.0,2.0,9.0,3.0,2.0,16.0,3.0,12.0,15.0,38.0,17.0,14.0,10.0,7.0,5.0,10.0,23.0,10.0,10.0,3.0,2.0,6.0,4.0,karabin
karabin/(3).jpg,8.0,10.0,10.0,0.0,2.0,10.0,3.0,6.0,3.0,2.0,11.0,25.0,7.0,17.0,4.0,2.0,1.0,2.0,6.0,6.0,5.0,122.0,2.0,13.0,3.0,11.0,4.0,7.0,5.0,5.0,6.0,20.0,25.0,7.0,26.0,5.0,28.0,28.0,29.0,14.0,karabin
karabin/(100).jpg,16.0,2.0,14.0,10.0,8.0,16.0,7.0,10.0,11.0,0.0,6.0,35.0,3.0,22.0,3.0,1.0,0.0,11.0,17.0,2.0,13.0,5.0,3.0,14.0,11.0,14.0,1.0,9.0,8.0,2.0,2.0,29.0,77.0,7.0,18.0,9.0,50.0,8.0,9.0,18.0,karabin
karabin/IMG_20201111_220154.jpg,9.0,23.0,2.0,12.0,19.0,22.0,10.0,4.0,9.0,7.0,14.0,23.0,21.0,12.0,4.0,4.0,7.0,8.0,6.0,7.0,5.0,29.0,5.0,7.0,4.0,5.0,5.0,23.0,10.0,4.0,11.0,7.0,35.0,8.0,14.0,11.0,14.0,30.0,40.0,12.0,karabin
karabin/IMG_20201111_220141.jpg,12.0,3.0,6.0,19.0,28.0,22.0,7.0,13.0,16.0,8.0,10.0,31.0,9.0,8.0,12.0,13.0,18.0,17.0,7.0,9.0,15.0,37.0,5.0,10.0,7.0,7.0,18.0,10.0,5.0,10.0,2.0,14.0,16.0,10.0,20.0,10.0,8.0,13.0,9.0,6.0,karabin
karabin/(89).jpg,7.0,1.0,1.0,5.0,19.0,48.0,8.0,24.0,5.0,8.0,10.0,30.0,7.0,8.0,26.0,19.0,6.0,7.0,6.0,3.0,10.0,4.0,8.0,10.0,12.0,15.0,24.0,10.0,4.0,3.0,21.0,56.0,5.0,6.0,16.0,5.0,14.0,16.0,7.0,7.0,karabin
karabin/(28).jpg,2.0,97.0,6.0,1.0,20.0,49.0,6.0,6.0,6.0,18.0,12.0,46.0,13.0,2.0,19.0,0.0,7.0,3.0,1.0,4.0,1.0,0.0,9.0,3.0,3.0,53.0,4.0,13.0,10.0,4.0,0.0,28.0,29.0,8.0,3.0,7.0,1.0,1.0,1.0,4.0,karabin
karabin/(57).jpg,4.0,10.0,12.0,27.0,10.0,8.0,24.0,11.0,0.0,0.0,30.0,7.0,37.0,12.0,3.0,7.0,2.0,9.0,15.0,8.0,8.0,10.0,3.0,19.0,13.0,33.0,5.0,12.0,14.0,13.0,7.0,5.0,0.0,14.0,12.0,28.0,9.0,22.0,22.0,15.0,karabin
karabin/(22).jpg,4.0,7.0,2.0,24.0,7.0,27.0,4.0,4.0,1.0,6.0,5.0,20.0,5.0,7.0,10.0,6.0,10.0,6.0,4.0,2.0,1.0,11.0,3.0,5.0,6.0,61.0,6.0,3.0,5.0,3.0,2.0,54.0,92.0,8.0,31.0,1.0,41.0,3.0,3.0,0.0,karabin
karabin/(93).jpg,3.0,3.0,1.0,1.0,6.0,5.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,2.0,1.0,karabin
karabin/(53).jpg,24.0,2.0,8.0,11.0,8.0,5.0,10.0,6.0,28.0,4.0,9.0,11.0,11.0,30.0,25.0,8.0,16.0,24.0,18.0,6.0,19.0,35.0,6.0,18.0,10.0,2.0,15.0,4.0,1.0,8.0,18.0,4.0,5.0,11.0,8.0,9.0,11.0,14.0,20.0,18.0,karabin
karabin/(88).jpg,16.0,10.0,11.0,22.0,8.0,11.0,9.0,10.0,12.0,13.0,12.0,16.0,14.0,8.0,12.0,15.0,5.0,11.0,7.0,6.0,9.0,4.0,13.0,13.0,13.0,5.0,12.0,11.0,13.0,2.0,11.0,16.0,42.0,13.0,21.0,15.0,23.0,17.0,9.0,10.0,karabin
karabin/(21).jpg,4.0,12.0,11.0,32.0,17.0,8.0,17.0,9.0,3.0,6.0,25.0,30.0,19.0,11.0,10.0,2.0,6.0,6.0,12.0,8.0,8.0,3.0,10.0,3.0,1.0,7.0,13.0,9.0,11.0,3.0,1.0,15.0,48.0,15.0,34.0,8.0,52.0,5.0,2.0,4.0,karabin
karabin/(36).jpg,8.0,7.0,3.0,46.0,14.0,3.0,10.0,9.0,6.0,5.0,14.0,1.0,3.0,2.0,36.0,10.0,12.0,5.0,2.0,5.0,4.0,9.0,11.0,3.0,6.0,4.0,59.0,13.0,7.0,3.0,3.0,75.0,32.0,4.0,17.0,5.0,35.0,4.0,4.0,1.0,karabin
karabin/(65).jpg,27.0,2.0,8.0,11.0,12.0,4.0,12.0,6.0,15.0,16.0,11.0,6.0,8.0,16.0,14.0,14.0,27.0,28.0,17.0,12.0,20.0,17.0,25.0,20.0,7.0,1.0,16.0,3.0,6.0,14.0,4.0,4.0,4.0,25.0,5.0,4.0,2.0,24.0,18.0,15.0,karabin
karabin/IMG_20201111_220203.jpg,5.0,7.0,6.0,17.0,21.0,59.0,4.0,5.0,11.0,5.0,19.0,22.0,15.0,10.0,13.0,8.0,11.0,11.0,4.0,2.0,6.0,20.0,4.0,14.0,7.0,22.0,20.0,22.0,17.0,4.0,8.0,13.0,5.0,4.0,26.0,8.0,3.0,16.0,16.0,10.0,karabin
karabin/(16).jpg,0.0,10.0,3.0,8.0,4.0,21.0,8.0,3.0,4.0,2.0,10.0,32.0,16.0,3.0,3.0,3.0,0.0,4.0,5.0,7.0,3.0,22.0,4.0,4.0,3.0,10.0,6.0,12.0,3.0,2.0,7.0,47.0,110.0,3.0,73.0,6.0,24.0,1.0,5.0,9.0,karabin
karabin/(92).jpg,8.0,37.0,6.0,10.0,10.0,15.0,16.0,4.0,1.0,4.0,17.0,7.0,26.0,9.0,36.0,5.0,6.0,8.0,17.0,2.0,10.0,4.0,20.0,8.0,3.0,11.0,23.0,7.0,5.0,2.0,1.0,3.0,9.0,15.0,26.0,6.0,49.0,16.0,7.0,31.0,karabin
karabin/(32).jpg,10.0,6.0,6.0,17.0,12.0,15.0,6.0,5.0,4.0,3.0,17.0,40.0,20.0,17.0,4.0,1.0,0.0,8.0,15.0,9.0,7.0,30.0,6.0,7.0,1.0,5.0,1.0,6.0,1.0,3.0,0.0,8.0,87.0,8.0,29.0,8.0,62.0,5.0,2.0,9.0,karabin
karabin/(27).jpg,1.0,4.0,3.0,10.0,7.0,18.0,9.0,2.0,1.0,3.0,17.0,51.0,12.0,3.0,1.0,0.0,1.0,1.0,5.0,10.0,8.0,3.0,1.0,2.0,3.0,8.0,5.0,4.0,2.0,6.0,0.0,50.0,121.0,0.0,45.0,9.0,55.0,6.0,8.0,6.0,karabin
karabin/(84).jpg,9.0,5.0,2.0,15.0,26.0,18.0,5.0,11.0,9.0,4.0,3.0,14.0,5.0,5.0,8.0,10.0,6.0,6.0,7.0,4.0,3.0,8.0,1.0,9.0,5.0,36.0,19.0,6.0,2.0,5.0,21.0,49.0,71.0,2.0,39.0,3.0,32.0,6.0,3.0,9.0,karabin
karabin/(98).jpg,8.0,26.0,5.0,19.0,3.0,8.0,6.0,3.0,2.0,5.0,18.0,20.0,25.0,12.0,2.0,12.0,2.0,11.0,4.0,9.0,6.0,23.0,7.0,17.0,2.0,21.0,1.0,6.0,5.0,5.0,3.0,23.0,52.0,20.0,8.0,9.0,13.0,40.0,32.0,7.0,karabin
hryvnia/(69).jpg,3.0,53.0,11.0,4.0,2.0,2.0,12.0,1.0,5.0,9.0,15.0,21.0,13.0,9.0,19.0,1.0,3.0,8.0,12.0,9.0,10.0,17.0,15.0,5.0,2.0,2.0,21.0,8.0,6.0,13.0,4.0,15.0,33.0,9.0,30.0,10.0,40.0,17.0,11.0,20.0,hryvnia
hryvnia/(73).jpg,14.0,42.0,5.0,5.0,2.0,11.0,23.0,4.0,13.0,6.0,21.0,17.0,30.0,12.0,50.0,4.0,9.0,15.0,23.0,11.0,14.0,5.0,18.0,6.0,2.0,5.0,19.0,9.0,7.0,4.0,6.0,2.0,16.0,21.0,4.0,8.0,6.0,8.0,13.0,10.0,hryvnia
hryvnia/(60).jpg,2.0,13.0,11.0,7.0,4.0,1.0,19.0,2.0,7.0,7.0,20.0,6.0,11.0,6.0,13.0,1.0,9.0,9.0,12.0,3.0,12.0,3.0,9.0,2.0,2.0,3.0,6.0,4.0,6.0,11.0,1.0,2.0,6.0,15.0,2.0,7.0,3.0,3.0,0.0,2.0,hryvnia
hryvnia/(23).jpg,16.0,7.0,6.0,6.0,9.0,7.0,14.0,11.0,19.0,12.0,16.0,22.0,9.0,11.0,14.0,27.0,18.0,13.0,14.0,12.0,9.0,2.0,11.0,16.0,12.0,5.0,25.0,15.0,17.0,13.0,12.0,4.0,3.0,16.0,10.0,13.0,4.0,17.0,20.0,13.0,hryvnia
hryvnia/photo_2020-11-02_19-34-06.jpg,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,3.0,5.0,0.0,4.0,1.0,7.0,0.0,1.0,3.0,5.0,3.0,6.0,4.0,3.0,3.0,2.0,0.0,6.0,4.0,2.0,3.0,2.0,0.0,4.0,7.0,0.0,5.0,2.0,2.0,2.0,3.0,hryvnia
hryvnia/(67).jpg,2.0,52.0,7.0,1.0,1.0,1.0,17.0,0.0,2.0,4.0,13.0,27.0,19.0,5.0,10.0,1.0,0.0,1.0,14.0,6.0,14.0,19.0,10.0,2.0,2.0,1.0,10.0,1.0,6.0,11.0,2.0,17.0,75.0,7.0,34.0,10.0,63.0,8.0,8.0,17.0,hryvnia
hryvnia/(25).jpg,2.0,8.0,1.0,3.0,0.0,0.0,5.0,2.0,1.0,3.0,6.0,0.0,6.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,1.0,7.0,1.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,4.0,0.0,3.0,2.0,2.0,hryvnia
hryvnia/photo_2020-11-02_19-33-46.jpg,4.0,5.0,4.0,6.0,3.0,6.0,8.0,2.0,8.0,1.0,1.0,2.0,2.0,7.0,9.0,2.0,3.0,10.0,2.0,5.0,6.0,3.0,6.0,2.0,0.0,4.0,8.0,4.0,0.0,3.0,6.0,0.0,4.0,8.0,1.0,3.0,3.0,5.0,1.0,6.0,hryvnia
hryvnia/photo_2020-11-02_19-33-41.jpg,2.0,1.0,5.0,7.0,3.0,0.0,2.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,5.0,1.0,3.0,6.0,4.0,3.0,0.0,3.0,2.0,2.0,3.0,13.0,0.0,1.0,4.0,0.0,2.0,0.0,5.0,5.0,1.0,hryvnia
hryvnia/(71).jpg,5.0,39.0,4.0,0.0,0.0,0.0,5.0,1.0,15.0,10.0,9.0,20.0,7.0,3.0,3.0,22.0,8.0,5.0,7.0,6.0,4.0,8.0,11.0,4.0,1.0,0.0,3.0,0.0,2.0,14.0,50.0,8.0,46.0,11.0,12.0,5.0,45.0,20.0,13.0,11.0,hryvnia
hryvnia/(82).jpg,1.0,2.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,hryvnia
hryvnia/(38).jpg,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(1).jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,hryvnia
hryvnia/(79).jpg,1.0,5.0,3.0,3.0,4.0,3.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,4.0,12.0,2.0,1.0,3.0,3.0,3.0,1.0,36.0,2.0,4.0,3.0,0.0,4.0,0.0,1.0,4.0,5.0,0.0,1.0,3.0,0.0,0.0,5.0,9.0,14.0,2.0,hryvnia
hryvnia/(40).jpg,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,6.0,2.0,0.0,0.0,6.0,0.0,0.0,5.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,5.0,3.0,1.0,hryvnia
hryvnia/(4).jpg,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/photo_2020-11-02_19-33-56.jpg,8.0,14.0,3.0,1.0,2.0,1.0,9.0,3.0,9.0,4.0,1.0,7.0,3.0,5.0,18.0,9.0,4.0,4.0,10.0,9.0,4.0,2.0,7.0,3.0,7.0,3.0,23.0,4.0,5.0,12.0,15.0,2.0,12.0,10.0,1.0,8.0,7.0,8.0,9.0,8.0,hryvnia
hryvnia/(64).jpg,26.0,14.0,20.0,1.0,2.0,7.0,7.0,8.0,5.0,3.0,10.0,33.0,8.0,41.0,1.0,0.0,0.0,28.0,12.0,9.0,10.0,28.0,4.0,30.0,5.0,4.0,2.0,8.0,6.0,2.0,1.0,13.0,10.0,6.0,12.0,17.0,25.0,28.0,34.0,20.0,hryvnia
hryvnia/(76).jpg,10.0,15.0,10.0,39.0,15.0,12.0,8.0,13.0,14.0,12.0,11.0,6.0,20.0,10.0,14.0,19.0,8.0,9.0,5.0,6.0,10.0,7.0,9.0,6.0,20.0,30.0,9.0,20.0,26.0,5.0,9.0,1.0,7.0,6.0,10.0,7.0,5.0,11.0,9.0,8.0,hryvnia
hryvnia/(39).jpg,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(83).jpg,1.0,7.0,5.0,3.0,0.0,4.0,6.0,2.0,2.0,9.0,6.0,11.0,8.0,4.0,6.0,2.0,1.0,2.0,10.0,2.0,7.0,51.0,3.0,6.0,5.0,2.0,4.0,0.0,3.0,5.0,4.0,1.0,5.0,3.0,5.0,3.0,15.0,13.0,32.0,6.0,hryvnia
hryvnia/(95).jpg,16.0,6.0,10.0,6.0,3.0,9.0,13.0,8.0,11.0,5.0,13.0,11.0,10.0,11.0,17.0,26.0,13.0,5.0,14.0,17.0,10.0,11.0,21.0,15.0,10.0,9.0,31.0,9.0,9.0,16.0,12.0,5.0,6.0,25.0,12.0,13.0,11.0,19.0,17.0,15.0,hryvnia
hryvnia/(34).jpg,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(29).jpg,12.0,3.0,6.0,6.0,6.0,0.0,8.0,14.0,17.0,8.0,13.0,15.0,11.0,16.0,7.0,20.0,22.0,18.0,23.0,17.0,25.0,14.0,13.0,23.0,11.0,1.0,11.0,15.0,8.0,10.0,8.0,0.0,6.0,19.0,8.0,7.0,9.0,28.0,17.0,25.0,hryvnia
hryvnia/(12).jpg,17.0,10.0,5.0,9.0,7.0,3.0,14.0,7.0,10.0,14.0,12.0,10.0,12.0,13.0,9.0,12.0,13.0,15.0,11.0,13.0,15.0,6.0,9.0,13.0,6.0,1.0,10.0,5.0,5.0,9.0,2.0,4.0,5.0,18.0,3.0,9.0,6.0,13.0,10.0,16.0,hryvnia
hryvnia/(17).jpg,9.0,6.0,12.0,20.0,18.0,4.0,16.0,11.0,10.0,13.0,25.0,5.0,13.0,11.0,29.0,4.0,9.0,16.0,8.0,10.0,13.0,0.0,18.0,16.0,8.0,3.0,39.0,16.0,3.0,13.0,2.0,4.0,2.0,22.0,14.0,19.0,4.0,10.0,9.0,12.0,hryvnia
hryvnia/(14).jpg,9.0,12.0,4.0,0.0,0.0,3.0,11.0,8.0,21.0,14.0,19.0,6.0,10.0,8.0,4.0,7.0,26.0,9.0,18.0,11.0,19.0,19.0,14.0,8.0,3.0,1.0,10.0,10.0,2.0,8.0,2.0,1.0,16.0,18.0,3.0,5.0,13.0,13.0,12.0,15.0,hryvnia
hryvnia/(48).jpg,1.0,2.0,0.0,1.0,0.0,6.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,5.0,1.0,1.0,2.0,0.0,5.0,2.0,0.0,3.0,3.0,1.0,0.0,1.0,4.0,4.0,2.0,hryvnia
hryvnia/(35).jpg,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,2.0,1.0,1.0,hryvnia
hryvnia/(45).jpg,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(5).jpg,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,hryvnia
hryvnia/(74).jpg,11.0,6.0,4.0,10.0,2.0,4.0,2.0,4.0,9.0,9.0,8.0,5.0,5.0,3.0,8.0,4.0,6.0,11.0,5.0,6.0,13.0,27.0,14.0,9.0,4.0,0.0,7.0,10.0,2.0,7.0,6.0,0.0,6.0,10.0,5.0,7.0,11.0,15.0,12.0,13.0,hryvnia
